doc_id,doc_type,doc_number,doc_year,doc_name,doc_summary,article_number,chunck_id,text_original,text_book,text_title,text_chapter,text_section,tags_array,tags
P421,Portaria,421,2026,"Portaria MEC nº 421, de 15 de maio de 2026","Dispõe sobre a Política Nacional de Educação Especial Inclusiva - PNEEI e sobre a Rede Nacional de Educação Especial Inclusiva - Reneei, de que tratam o Decreto nº 12.686, de 20 de outubro de 2025.",3,portaria_421_2026_art_3,"Artigo 3. A implementação da PNEEI deve considerar as especificidades dos níveis, etapas e modalidades educacionais, incluindo as diretrizes curriculares da Educação Escolar Indígena, da Educação Escolar Quilombola, da Educação do Campo, da Educação de Jovens e Adultos, da Educação Bilíngue de Surdos, bem como as respectivas características territoriais, socioculturais e linguísticas dos estudantes.",,,,,"[""PNEEI"", ""especificidades"", ""educação indígena quilombola campo"", ""EJA"", ""educação bilíngue de surdos""]","PNEEI, especificidades, educação indígena quilombola campo, EJA, educação bilíngue de surdos"
P421,Portaria,421,2026,"Portaria MEC nº 421, de 15 de maio de 2026","Dispõe sobre a Política Nacional de Educação Especial Inclusiva - PNEEI e sobre a Rede Nacional de Educação Especial Inclusiva - Reneei, de que tratam o Decreto nº 12.686, de 20 de outubro de 2025.",4,portaria_421_2026_art_4,"Artigo 4. O Atendimento Educacional Especializado - AEE, complementar e suplementar ao processo de escolarização, deve ser ofertado ao estudante público da educação especial em todos os níveis, etapas e modalidades educacionais, observados os objetivos, a estrutura e a organização de cada nível, etapa ou modalidade de ensino, as diretrizes curriculares, o projeto político-pedagógico e a distribuição dos tempos e espaços escolares em diferentes contextos territoriais, socioculturais e linguísticos.",,,,,"[""AEE"", ""oferta transversal"", ""complemento escolarização"", ""suplemento escolarização""]","AEE, oferta transversal, complemento escolarização, suplemento escolarização"
P421,Portaria,421,2026,"Portaria MEC nº 421, de 15 de maio de 2026","Dispõe sobre a Política Nacional de Educação Especial Inclusiva - PNEEI e sobre a Rede Nacional de Educação Especial Inclusiva - Reneei, de que tratam o Decreto nº 12.686, de 20 de outubro de 2025.",5,portaria_421_2026_art_5,"Artigo 5. O AEE para crianças de zero a três anos se expressa por meio de serviços de atenção precoce, em conformidade com a Lei nº 14.880, de 4 de junho de 2024. § 1º Para o público a que se refere o caput, o AEE ocorrerá em ambientes adequados ou adaptados às necessidades da criança de zero a três anos, que contarão com infraestrutura e recursos pedagógicos e de acessibilidade compatíveis com as necessidades de desenvolvimento integral das crianças. § 2º Ato da Secretaria de Educação Continuada, Alfabetização de Jovens e Adultos, Diversidade e Inclusão do Ministério da Educação disporá sobre as diretrizes para a organização dos serviços de atenção precoce e para a articulação intersetorial com os sistemas de saúde e assistência social.",,,,,"[""AEE"", ""atenção precoce"", ""educação infantil"", ""creche"", ""zero a três anos""]","AEE, atenção precoce, educação infantil, creche, zero a três anos"
P421,Portaria,421,2026,"Portaria MEC nº 421, de 15 de maio de 2026","Dispõe sobre a Política Nacional de Educação Especial Inclusiva - PNEEI e sobre a Rede Nacional de Educação Especial Inclusiva - Reneei, de que tratam o Decreto nº 12.686, de 20 de outubro de 2025.",6,portaria_421_2026_art_6,"Artigo 6. O AEE na educação básica será ofertado, preferencialmente, no estabelecimento de ensino no qual o estudante está matriculado.",,,,,"[""AEE"", ""oferta"", ""estabelecimento"", ""educação básica""]","AEE, oferta, estabelecimento, educação básica"
P421,Portaria,421,2026,"Portaria MEC nº 421, de 15 de maio de 2026","Dispõe sobre a Política Nacional de Educação Especial Inclusiva - PNEEI e sobre a Rede Nacional de Educação Especial Inclusiva - Reneei, de que tratam o Decreto nº 12.686, de 20 de outubro de 2025.",7,portaria_421_2026_art_7,"Artigo 7. A oferta do AEE será efetivada na educação básica mediante: I - disponibilização de recursos de acessibilidade na educação; II - formação continuada em Educação Especial Inclusiva para os profissionais da educação; III - avaliação da necessidade e organização da oferta, quando necessário, de profissional de apoio escolar, tradutor e intérprete da Língua Brasileira de Sinais - Libras e guia-intérprete; IV - elaboração de documentos obrigatórios e individualizados de natureza pedagógica, com atualização contínua, especialmente o Plano de Atendimento Educacional Especializado - PAEE e o Plano Educacional Individualizado - PEI, a partir do estudo de caso; e V - realização de atendimentos individuais ou colaborativos em Sala de Recursos Multifuncionais - SRM ou em outros espaços organizados para esse fim. § 1º No âmbito das instituições federais de ensino, deverão ser observadas as disposições da Lei nº 12.711, de 29 de agosto de 2012, seus documentos complementares e o art. 30 da Lei nº 13.146, de 6 de julho de 2015. § 2º As redes de ensino poderão adotar documento único que contemple as finalidades do PAEE e do PEI, desde que observados os critérios mínimos estabelecidos nesta Portaria. § 3º O PAEE e o PEI deverão ser revisados anualmente, de modo a compatibilizá-los com a avaliação contínua do estudante. § 4º A garantia da matrícula, da escolarização e da oferta do AEE, na educação básica, ao estudante público da educação especial não poderá estar condicionada à exigência de diagnóstico, laudo, relatório ou qualquer outro documento emitido por profissional de saúde.",,,,,"[""AEE"", ""educação básica"", ""SRM"", ""recursos de acessibilidade"", ""formação continuada""]","AEE, educação básica, SRM, recursos de acessibilidade, formação continuada"
P421,Portaria,421,2026,"Portaria MEC nº 421, de 15 de maio de 2026","Dispõe sobre a Política Nacional de Educação Especial Inclusiva - PNEEI e sobre a Rede Nacional de Educação Especial Inclusiva - Reneei, de que tratam o Decreto nº 12.686, de 20 de outubro de 2025.",8,portaria_421_2026_art_8,"Artigo 8. A oferta do AEE na educação superior e em cursos de educação profissional, científica e tecnológica das instituições federais de ensino será consolidada por núcleos de acessibilidade, que promovem ações previstas nos arts. 5º, § 1º, inciso X, 18 e 19 da Lei nº 14.914, de 3 de julho de 2024.",,,,,"[""AEE"", ""educação superior"", ""EPT"", ""núcleos de acessibilidade"", ""IES federais""]","AEE, educação superior, EPT, núcleos de acessibilidade, IES federais"
P421,Portaria,421,2026,"Portaria MEC nº 421, de 15 de maio de 2026","Dispõe sobre a Política Nacional de Educação Especial Inclusiva - PNEEI e sobre a Rede Nacional de Educação Especial Inclusiva - Reneei, de que tratam o Decreto nº 12.686, de 20 de outubro de 2025.",9,portaria_421_2026_art_9,"Artigo 9. As redes de ensino, em articulação com o Sistema Único de Saúde - SUS e a rede de atenção à saúde, no âmbito local, organizarão a oferta do AEE para estudantes que são público da educação especial comprovadamente impossibilitados de frequentar o estabelecimento de ensino em razão de tratamento de saúde ou de condition de saúde que implique internação hospitalar ou domiciliar, de atendimento ambulatorial ou de permanência prolongada em domicílio, nos termos dos arts. 4º-A e 81-A da Lei nº 9.394, de 20 de dezembro de 1996.",,,,,"[""AEE"", ""domiciliar hospitalar"", ""SUS"", ""impossibilidade de frequência"", ""saúde""]","AEE, domiciliar hospitalar, SUS, impossibilidade de frequência, saúde"
P421,Portaria,421,2026,"Portaria MEC nº 421, de 15 de maio de 2026","Dispõe sobre a Política Nacional de Educação Especial Inclusiva - PNEEI e sobre a Rede Nacional de Educação Especial Inclusiva - Reneei, de que tratam o Decreto nº 12.686, de 20 de outubro de 2025.",10,portaria_421_2026_art_10,"Artigo 10. O PAEE é o documento que faz o registro do estudo de caso e deve conter, no mínimo: I - a definição de materiais e recursos para eliminar ou minimizar as barreiras no contexto educacional; II - a avaliação da necessidade e da capacidade de disponibilização de recursos de tecnologia assistiva e comunicação aumentativa e alternativa; III - a avaliação da necessidade de oferta de profissional de apoio escolar, tradutor e intérprete de Libras e guia-intérprete; e IV - as demandas para formação em Educação Especial Inclusiva e para acionamento da rede de proteção social, quando for o caso.",,,,,"[""PAEE"", ""estudo de caso"", ""tecnologia assistiva"", ""profissional de apoio"", ""documento pedagógico""]","PAEE, estudo de caso, tecnologia assistiva, profissional de apoio, documento pedagógico"
P421,Portaria,421,2026,"Portaria MEC nº 421, de 15 de maio de 2026","Dispõe sobre a Política Nacional de Educação Especial Inclusiva - PNEEI e sobre a Rede Nacional de Educação Especial Inclusiva - Reneei, de que tratam o Decreto nº 12.686, de 20 de outubro de 2025.",11,portaria_421_2026_art_11,"Artigo 11. O PEI é o documento que contempla o plano de acessibilização curricular, devendo conter, no mínimo: I - as atividades a serem desenvolvidas em SRM ou em outros espaços organizados para o AEE, e a sua articulação com o professor regente e demais profissionais da unidade escolar da educação básica, nos diferentes espaços; II - as medidas de acessibilidade curricular, didático-pedagógica e avaliativa, quando indicadas pelo estudo de caso; III - as estratégias de acompanhamento e de monitoramento do plano; e IV - o registro das devolutivas às famílias.",,,,,"[""PEI"", ""plano de acessibilização curricular"", ""SRM"", ""currículo"", ""documento individualizado""]","PEI, plano de acessibilização curricular, SRM, currículo, documento individualizado"
P421,Portaria,421,2026,"Portaria MEC nº 421, de 15 de maio de 2026","Dispõe sobre a Política Nacional de Educação Especial Inclusiva - PNEEI e sobre a Rede Nacional de Educação Especial Inclusiva - Reneei, de que tratam o Decreto nº 12.686, de 20 de outubro de 2025.",12,portaria_421_2026_art_12,"Artigo 12. Ao profissional de apoio escolar compete atuar em consonância com o PAEE e com o PEI, nos termos do art. 14 do Decreto nº 12.686, de 20 de outubro de 2025: I - no apoio à locomoção, de forma a assegurar o acesso e a participação dos estudantes em todos os espaços e atividades pedagógicas; II - no apoio à higiene e à alimentação, observado o respeito à dignidade, ao corpo, à privacidade, ao tempo e às escolhas dos estudantes; III - no apoio à interação social e à comunicação, a partir do reconhecimento das diferentes formas de expressão dos estudantes e da pluralidade dos meios e modos de comunicação; e IV - no apoio à utilização de tecnologias assistivas, recursos de acessibilidade e demais recursos indicados no âmbito do AEE, de modo a favorecer o convívio entre os pares e a livre expressão dos estudantes nas atividades e nos espaços escolares.",,,,,"[""profissional de apoio escolar"", ""atribuições"", ""locomoção higiene alimentação"", ""comunicação"", ""PEI""]","profissional de apoio escolar, atribuições, locomoção higiene alimentação, comunicação, PEI"
